"order_number","order_date","delivery_date","delivery_date","customer_key","store_key","product_key","quantity","revenue","cost","profit","delivery_delay_days","order_channel"
"1701030",2019-08-28,2019-09-01,2019-09-01,1883820,0,1295,1,595.00,197.14,397.86,4,Online
"1701031",2019-08-28,2019-08-28,,1580459,65,1611,3,479.97,220.71,259.26,0,In-Store
"1701031",2019-08-28,2019-08-28,,1580459,65,720,2,472.00,156.38,315.62,0,In-Store
"1701031",2019-08-28,2019-08-28,,1580459,65,2358,2,799.98,367.88,432.10,0,In-Store
"1701032",2019-08-28,2019-08-28,,2012457,59,1029,3,600.00,198.78,401.22,0,In-Store
"1701033",2019-08-28,2019-08-28,,1484183,49,2170,1,1650.00,546.68,1103.32,0,In-Store
"1701033",2019-08-28,2019-08-28,,1484183,49,1581,2,438.00,145.12,292.88,0,In-Store
"1701034",2019-08-28,2019-08-28,,1604035,63,443,2,698.00,320.98,377.02,0,In-Store
"1701034",2019-08-28,2019-08-28,,1604035,63,1764,3,140.40,71.58,68.82,0,In-Store
"1701034",2019-08-28,2019-08-28,,1604035,63,1672,4,67.56,22.40,45.16,0,In-Store
"1701035",2019-08-28,2019-08-28,,1324842,54,1315,1,205.00,94.27,110.73,0,In-Store
"1701035",2019-08-28,2019-08-28,,1324842,54,1021,2,562.00,286.52,275.48,0,In-Store
"1701035",2019-08-28,2019-08-28,,1324842,54,1405,4,143.96,66.20,77.76,0,In-Store
"1701036",2019-08-28,2019-08-28,,1417542,63,1713,4,280.52,129.00,151.52,0,In-Store
"1702000",2019-08-29,2019-08-29,,1534242,54,1521,3,930.00,427.68,502.32,0,In-Store
"1702000",2019-08-29,2019-08-29,,1534242,54,1637,4,71.96,33.08,38.88,0,In-Store
"1702001",2019-08-29,2019-08-29,,1931525,43,1846,1,999.00,509.32,489.68,0,In-Store
"1702001",2019-08-29,2019-08-29,,1931525,43,1705,7,48.16,22.12,26.04,0,In-Store
"1702001",2019-08-29,2019-08-29,,1931525,43,1251,1,59.99,30.58,29.41,0,In-Store
"1702001",2019-08-29,2019-08-29,,1931525,43,2055,1,665.94,220.64,445.30,0,In-Store
"1702003",2019-08-29,2019-08-29,,2089265,55,586,2,218.00,111.14,106.86,0,In-Store
"1702004",2019-08-29,2019-08-29,,1450826,55,984,3,594.00,273.15,320.85,0,In-Store
"1702004",2019-08-29,2019-08-29,,1450826,55,1476,2,576.00,264.88,311.12,0,In-Store
"1702005",2019-08-29,2019-08-29,,1312078,56,2064,6,839.94,428.22,411.72,0,In-Store
"1702005",2019-08-29,2019-08-29,,1312078,56,116,3,509.97,260.01,249.96,0,In-Store
"1702005",2019-08-29,2019-08-29,,1312078,56,1637,3,53.97,24.81,29.16,0,In-Store
"1702005",2019-08-29,2019-08-29,,1312078,56,1680,2,13.98,7.12,6.86,0,In-Store
"1702007",2019-08-29,2019-08-29,,1406178,66,1586,1,12.66,5.82,6.84,0,In-Store
"1702008",2019-08-29,2019-08-29,,830683,34,443,1,349.00,160.49,188.51,0,In-Store
"1702009",2019-08-29,2019-09-02,2019-09-02,1774187,0,1518,1,300.00,137.96,162.04,4,Online
"1702009",2019-08-29,2019-09-02,2019-09-02,1774187,0,1152,6,6000.00,1987.92,4012.08,4,Online
"1702009",2019-08-29,2019-09-02,2019-09-02,1774187,0,1597,5,289.40,133.10,156.30,4,Online
"1702010",2019-08-29,2019-08-29,,1266939,50,1793,2,86.00,43.84,42.16,0,In-Store
"1702010",2019-08-29,2019-08-29,,1266939,50,1662,1,6.99,3.56,3.43,0,In-Store
"1702010",2019-08-29,2019-08-29,,1266939,50,1683,1,4.99,2.54,2.45,0,In-Store
"1702011",2019-08-29,2019-08-29,,1224615,55,1611,5,799.95,367.85,432.10,0,In-Store
"1702012",2019-08-29,2019-08-29,,229104,8,1607,9,1619.91,744.93,874.98,0,In-Store
"1702014",2019-08-29,2019-08-29,,1750528,50,442,1,269.90,137.60,132.30,0,In-Store
"1702014",2019-08-29,2019-08-29,,1750528,50,861,2,59.90,27.54,32.36,0,In-Store
"1702014",2019-08-29,2019-08-29,,1750528,50,1106,1,322.00,148.08,173.92,0,In-Store
"1702014",2019-08-29,2019-08-29,,1750528,50,1036,3,553.50,254.52,298.98,0,In-Store
"1702015",2019-08-29,2019-08-29,,1002741,39,439,5,2795.00,1285.30,1509.70,0,In-Store
"1702016",2019-08-29,2019-08-29,,1227948,55,1331,6,161.94,74.46,87.48,0,In-Store
"1702016",2019-08-29,2019-08-29,,1227948,55,1666,6,101.34,33.60,67.74,0,In-Store
"1702017",2019-08-29,2019-08-29,,801770,34,102,2,230.00,105.76,124.24,0,In-Store
"1702017",2019-08-29,2019-08-29,,801770,34,106,5,664.95,305.80,359.15,0,In-Store
"1702017",2019-08-29,2019-08-29,,801770,34,450,1,919.00,304.48,614.52,0,In-Store
"1702018",2019-08-29,2019-08-29,,912216,36,1676,6,53.94,24.78,29.16,0,In-Store
"1702018",2019-08-29,2019-08-29,,912216,36,1816,2,64.00,32.62,31.38,0,In-Store
"1702019",2019-08-29,2019-08-29,,165581,5,94,1,67.40,34.36,33.04,0,In-Store
"1702020",2019-08-29,2019-08-29,,88785,5,1754,6,534.00,245.58,288.42,0,In-Store
"1702020",2019-08-29,2019-08-29,,88785,5,1339,2,71.98,33.10,38.88,0,In-Store
"1702021",2019-08-29,2019-08-29,,1363486,43,1591,3,37.98,17.46,20.52,0,In-Store
"1702021",2019-08-29,2019-08-29,,1363486,43,230,2,1198.00,550.92,647.08,0,In-Store
"1702021",2019-08-29,2019-08-29,,1363486,43,1618,2,117.98,54.26,63.72,0,In-Store
"1702021",2019-08-29,2019-08-29,,1363486,43,1275,3,156.39,79.74,76.65,0,In-Store
"1702022",2019-08-29,2019-08-29,,1027402,39,1641,10,126.60,58.20,68.40,0,In-Store
"1702023",2019-08-29,2019-08-29,,1040205,40,1675,3,20.67,9.51,11.16,0,In-Store
"1702024",2019-08-29,2019-08-29,,2037884,43,2499,2,47.44,24.18,23.26,0,In-Store
"1702024",2019-08-29,2019-08-29,,2037884,43,53,3,888.00,294.21,593.79,0,In-Store
"1702024",2019-08-29,2019-08-29,,2037884,43,518,1,869.00,287.92,581.08,0,In-Store
"1702026",2019-08-29,2019-08-29,,2043244,50,1303,9,855.00,393.21,461.79,0,In-Store
"1702026",2019-08-29,2019-08-29,,2043244,50,1672,5,84.45,28.00,56.45,0,In-Store
"1702026",2019-08-29,2019-08-29,,2043244,50,74,1,37.95,17.45,20.50,0,In-Store
"1702026",2019-08-29,2019-08-29,,2043244,50,71,1,47.95,22.05,25.90,0,In-Store
"1702027",2019-08-29,2019-08-29,,1652819,49,439,3,1677.00,771.18,905.82,0,In-Store
"1702027",2019-08-29,2019-08-29,,1652819,49,96,1,67.40,34.36,33.04,0,In-Store
"1702028",2019-08-29,2019-08-29,,259102,10,1625,3,657.00,217.68,439.32,0,In-Store
"1702028",2019-08-29,2019-08-29,,259102,10,1571,1,56.99,26.21,30.78,0,In-Store
"1702028",2019-08-29,2019-08-29,,259102,10,1671,2,9.98,5.08,4.90,0,In-Store
"1702029",2019-08-29,2019-08-29,,1785644,61,144,1,299.99,152.94,147.05,0,In-Store
"1702029",2019-08-29,2019-08-29,,1785644,61,220,1,1109.00,367.43,741.57,0,In-Store
"1702030",2019-08-29,2019-09-02,2019-09-02,1956520,0,1611,3,479.97,220.71,259.26,4,Online
"1702030",2019-08-29,2019-09-02,2019-09-02,1956520,0,384,3,2274.00,1045.74,1228.26,4,Online
"1702030",2019-08-29,2019-09-02,2019-09-02,1956520,0,424,7,1889.65,963.41,926.24,4,Online
"1702030",2019-08-29,2019-09-02,2019-09-02,1956520,0,1574,2,119.98,55.18,64.80,4,Online
"1702031",2019-08-29,2019-09-03,2019-09-03,361450,0,1613,2,219.98,112.16,107.82,5,Online
"1702032",2019-08-29,2019-08-29,,1807649,62,450,8,7352.00,2435.84,4916.16,0,In-Store
"1702033",2019-08-29,2019-08-29,,1789996,65,1717,3,210.39,96.75,113.64,0,In-Store
"1702033",2019-08-29,2019-08-29,,1789996,65,1596,2,25.32,11.64,13.68,0,In-Store
"1702035",2019-08-29,2019-08-29,,962009,38,94,3,202.20,103.08,99.12,0,In-Store
"1702035",2019-08-29,2019-08-29,,962009,38,1309,4,112.00,57.12,54.88,0,In-Store
"1702036",2019-08-29,2019-08-29,,1779533,44,1658,6,659.94,336.48,323.46,0,In-Store
"1702036",2019-08-29,2019-08-29,,1779533,44,1934,2,1798.00,826.84,971.16,0,In-Store
"1702037",2019-08-29,2019-09-01,2019-09-01,1384111,0,77,4,151.80,69.80,82.00,3,Online
"1702038",2019-08-29,2019-08-29,,1836410,63,1263,1,69.99,35.68,34.31,0,In-Store
"1702040",2019-08-29,2019-08-31,2019-08-31,418651,0,1648,2,219.98,112.16,107.82,2,Online
"1702040",2019-08-29,2019-08-31,2019-08-31,418651,0,423,2,1198.00,550.92,647.08,2,Online
"1702041",2019-08-29,2019-08-29,,1532522,61,2104,4,1030.00,525.12,504.88,0,In-Store
"1702041",2019-08-29,2019-08-29,,1532522,61,1655,2,579.98,192.16,387.82,0,In-Store
"1702041",2019-08-29,2019-08-29,,1532522,61,1661,7,38.50,19.60,18.90,0,In-Store
"1703000",2019-08-30,2019-08-30,,1513448,59,158,1,1099.99,505.85,594.14,0,In-Store
"1703000",2019-08-30,2019-08-30,,1513448,59,82,3,121.65,55.95,65.70,0,In-Store
"1703000",2019-08-30,2019-08-30,,1513448,59,1755,2,129.80,66.18,63.62,0,In-Store
"1703000",2019-08-30,2019-08-30,,1513448,59,351,7,2352.00,1199.10,1152.90,0,In-Store
"1703002",2019-08-30,2019-08-30,,1742088,45,1770,1,34.00,17.33,16.67,0,In-Store
"1703002",2019-08-30,2019-08-30,,1742088,45,432,3,1499.70,764.58,735.12,0,In-Store
"1703002",2019-08-30,2019-08-30,,1742088,45,2513,2,259.98,86.14,173.84,0,In-Store
"1703002",2019-08-30,2019-08-30,,1742088,45,1448,2,512.00,235.46,276.54,0,In-Store
"1703002",2019-08-30,2019-08-30,,1742088,45,1385,2,45.98,21.14,24.84,0,In-Store
"1703002",2019-08-30,2019-08-30,,1742088,45,2515,2,6.70,3.42,3.28,0,In-Store
"1703002",2019-08-30,2019-08-30,,1742088,45,884,1,150.00,49.70,100.30,0,In-Store
"1703003",2019-08-30,2019-08-30,,1867250,45,438,1,919.00,304.48,614.52,0,In-Store
"1703004",2019-08-30,2019-08-30,,279223,10,1668,2,13.98,7.12,6.86,0,In-Store
"1703005",2019-08-30,2019-08-30,,1384464,56,1813,2,64.00,32.62,31.38,0,In-Store
"1703005",2019-08-30,2019-08-30,,1384464,56,78,6,243.30,111.90,131.40,0,In-Store
"1703005",2019-08-30,2019-08-30,,1384464,56,1638,1,13.89,6.39,7.50,0,In-Store
"1703005",2019-08-30,2019-08-30,,1384464,56,408,3,2274.00,1045.74,1228.26,0,In-Store
"1703005",2019-08-30,2019-08-30,,1384464,56,813,2,27.00,13.76,13.24,0,In-Store
"1703005",2019-08-30,2019-08-30,,1384464,56,180,4,276.00,140.72,135.28,0,In-Store
"1703005",2019-08-30,2019-08-30,,1384464,56,1697,4,21.56,11.00,10.56,0,In-Store
"1703006",2019-08-30,2019-09-02,2019-09-02,203836,0,1631,6,75.96,34.92,41.04,3,Online
"1703006",2019-08-30,2019-09-02,2019-09-02,203836,0,165,4,3054.04,1557.04,1497.00,3,Online
"1703006",2019-08-30,2019-09-02,2019-09-02,203836,0,1568,4,1120.00,515.04,604.96,3,Online
"1703007",2019-08-30,2019-08-30,,1782301,54,2454,7,209.93,107.03,102.90,0,In-Store
"1703008",2019-08-30,2019-08-30,,1380707,48,2094,2,515.00,262.56,252.44,0,In-Store
"1703008",2019-08-30,2019-08-30,,1380707,48,1095,2,716.00,329.26,386.74,0,In-Store
"1703008",2019-08-30,2019-08-30,,1380707,48,1650,5,1449.95,480.40,969.55,0,In-Store
"1703008",2019-08-30,2019-08-30,,1380707,48,789,1,29.90,15.24,14.66,0,In-Store
"1703009",2019-08-30,2019-08-30,,1427309,55,1468,3,567.00,260.73,306.27,0,In-Store
"1703010",2019-08-30,2019-08-30,,1918975,51,1042,5,990.00,455.25,534.75,0,In-Store
"1703010",2019-08-30,2019-08-30,,1918975,51,2100,2,2950.00,977.40,1972.60,0,In-Store
"1703011",2019-08-30,2019-09-03,2019-09-03,313925,0,1544,7,1666.00,766.15,899.85,4,Online
"1703011",2019-08-30,2019-09-03,2019-09-03,313925,0,110,4,531.96,244.64,287.32,4,Online
"1703012",2019-08-30,2019-09-01,2019-09-01,853548,0,93,1,67.40,34.36,33.04,2,Online
"1703013",2019-08-30,2019-08-30,,1367760,54,1444,8,1840.00,846.16,993.84,0,In-Store
"1703013",2019-08-30,2019-08-30,,1367760,54,592,1,499.00,254.40,244.60,0,In-Store
"1703013",2019-08-30,2019-08-30,,1367760,54,901,3,132.00,67.29,64.71,0,In-Store
"1703014",2019-08-30,2019-09-07,2019-09-07,1696508,0,450,1,919.00,304.48,614.52,8,Online
"1703014",2019-08-30,2019-09-07,2019-09-07,1696508,0,2090,2,2950.00,977.40,1972.60,8,Online
"1703014",2019-08-30,2019-09-07,2019-09-07,1696508,0,2496,1,9.99,5.09,4.90,8,Online
"1703014",2019-08-30,2019-09-07,2019-09-07,1696508,0,565,3,2097.00,964.32,1132.68,8,Online
"1703015",2019-08-30,2019-08-30,,1334562,49,98,5,600.00,275.90,324.10,0,In-Store
"1703016",2019-08-30,2019-09-01,2019-09-01,1648240,0,1595,2,45.78,15.16,30.62,2,Online
"1703016",2019-08-30,2019-09-01,2019-09-01,1648240,0,6,4,86.28,44.00,42.28,2,Online
"1703016",2019-08-30,2019-09-01,2019-09-01,1648240,0,1626,2,438.00,145.12,292.88,2,Online
"1703016",2019-08-30,2019-09-01,2019-09-01,1648240,0,296,3,777.00,396.15,380.85,2,Online
"1703019",2019-08-30,2019-08-30,,235534,10,1622,2,438.00,145.12,292.88,0,In-Store
"1703019",2019-08-30,2019-08-30,,235534,10,89,4,599.96,198.76,401.20,0,In-Store
"1703019",2019-08-30,2019-08-30,,235534,10,59,10,1560.00,795.30,764.70,0,In-Store
"1703020",2019-08-30,2019-08-30,,1172250,40,1226,7,6993.00,2316.93,4676.07,0,In-Store
"1703020",2019-08-30,2019-08-30,,1172250,40,452,5,1099.75,560.70,539.05,0,In-Store
"1703021",2019-08-30,2019-09-04,2019-09-04,1798806,0,1706,5,44.40,20.40,24.00,5,Online
"1703021",2019-08-30,2019-09-04,2019-09-04,1798806,0,402,2,2598.00,860.76,1737.24,5,Online
"1703021",2019-08-30,2019-09-04,2019-09-04,1798806,0,154,2,939.94,432.24,507.70,5,Online
"1703022",2019-08-30,2019-09-03,2019-09-03,1168645,0,739,2,472.00,156.38,315.62,4,Online
"1703022",2019-08-30,2019-09-03,2019-09-03,1168645,0,1192,7,4200.00,1931.44,2268.56,4,Online
"1703022",2019-08-30,2019-09-03,2019-09-03,1168645,0,1535,1,268.00,123.24,144.76,4,Online
"1703022",2019-08-30,2019-09-03,2019-09-03,1168645,0,441,2,459.80,234.42,225.38,4,Online
"1703023",2019-08-30,2019-08-30,,1548524,66,443,2,698.00,320.98,377.02,0,In-Store
"1703024",2019-08-30,2019-08-30,,1819547,56,1636,2,25.32,11.64,13.68,0,In-Store
"1703024",2019-08-30,2019-08-30,,1819547,56,2100,2,2950.00,977.40,1972.60,0,In-Store
"1703025",2019-08-30,2019-09-06,2019-09-06,1517554,0,1685,6,32.34,16.50,15.84,7,Online
"1703025",2019-08-30,2019-09-06,2019-09-06,1517554,0,1466,3,870.00,400.08,469.92,7,Online
"1703026",2019-08-30,2019-08-30,,125033,5,1616,1,56.99,26.21,30.78,0,In-Store
"1703027",2019-08-30,2019-08-30,,1618221,57,1502,6,1434.00,659.46,774.54,0,In-Store
"1703027",2019-08-30,2019-08-30,,1618221,57,2075,1,179.99,82.77,97.22,0,In-Store
"1703028",2019-08-30,2019-08-30,,1636548,50,1605,1,289.99,96.08,193.91,0,In-Store
"1703028",2019-08-30,2019-08-30,,1636548,50,73,5,239.75,110.25,129.50,0,In-Store
"1703029",2019-08-30,2019-08-30,,1577659,48,1033,2,536.00,177.58,358.42,0,In-Store
"1704000",2019-08-31,2019-08-31,,1861166,43,417,6,3594.00,1652.76,1941.24,0,In-Store
"1704001",2019-08-31,2019-08-31,,1241747,44,85,5,499.95,229.90,270.05,0,In-Store
"1704001",2019-08-31,2019-08-31,,1241747,44,64,2,362.00,166.48,195.52,0,In-Store
"1704002",2019-08-31,2019-08-31,,632752,13,370,1,382.95,195.24,187.71,0,In-Store
"1704002",2019-08-31,2019-08-31,,632752,13,1513,2,538.00,247.40,290.60,0,In-Store
"1704002",2019-08-31,2019-08-31,,632752,13,1691,2,10.78,5.50,5.28,0,In-Store
"1704003",2019-08-31,2019-09-03,2019-09-03,1255402,0,58,2,312.00,159.06,152.94,3,Online
"1704004",2019-08-31,2019-09-03,2019-09-03,1097602,0,468,1,179.00,82.32,96.68,3,Online
"1704005",2019-08-31,2019-08-31,,1738306,43,1270,1,6.95,3.54,3.41,0,In-Store
"1704005",2019-08-31,2019-08-31,,1738306,43,461,6,4914.00,1628.10,3285.90,0,In-Store
"1704005",2019-08-31,2019-08-31,,1738306,43,79,2,81.10,37.30,43.80,0,In-Store
"1704005",2019-08-31,2019-08-31,,1738306,43,1835,2,3198.00,1630.44,1567.56,0,In-Store
"1704005",2019-08-31,2019-08-31,,1738306,43,1292,6,2199.30,728.70,1470.60,0,In-Store
"1704006",2019-08-31,2019-08-31,,1582099,57,99,4,480.00,220.72,259.28,0,In-Store
"1704006",2019-08-31,2019-08-31,,1582099,57,457,1,219.95,112.14,107.81,0,In-Store
"1704006",2019-08-31,2019-08-31,,1582099,57,1531,2,778.00,257.76,520.24,0,In-Store
"1704007",2019-08-31,2019-08-31,,380032,10,1572,3,173.97,80.01,93.96,0,In-Store
"1704008",2019-08-31,2019-08-31,,507358,26,1341,1,16.00,8.16,7.84,0,In-Store
"1704008",2019-08-31,2019-08-31,,507358,26,1817,3,96.00,48.93,47.07,0,In-Store
"1704009",2019-08-31,2019-08-31,,108311,5,75,8,303.60,139.60,164.00,0,In-Store
"1704009",2019-08-31,2019-08-31,,108311,5,1260,1,36.99,18.86,18.13,0,In-Store
"1704010",2019-08-31,2019-09-02,2019-09-02,2082135,0,1675,5,34.45,15.85,18.60,2,Online
"1704011",2019-08-31,2019-08-31,,1415385,47,1652,3,539.97,248.31,291.66,0,In-Store
"1704012",2019-08-31,2019-08-31,,1344733,44,1625,2,438.00,145.12,292.88,0,In-Store
"1704012",2019-08-31,2019-08-31,,1344733,44,504,3,2607.00,863.76,1743.24,0,In-Store
"1704013",2019-08-31,2019-09-02,2019-09-02,1460974,0,1346,3,69.00,31.74,37.26,2,Online
"1704014",2019-08-31,2019-08-31,,1581888,64,1449,3,900.00,413.88,486.12,0,In-Store
"1704015",2019-08-31,2019-08-31,,1412924,49,1616,4,227.96,104.84,123.12,0,In-Store
"1704016",2019-08-31,2019-08-31,,1520094,59,1763,4,399.00,183.48,215.52,0,In-Store
"1704017",2019-08-31,2019-08-31,,1624456,47,1713,1,70.13,32.25,37.88,0,In-Store
"1704018",2019-08-31,2019-09-06,2019-09-06,1398592,0,826,2,33.80,17.24,16.56,6,Online
"1704018",2019-08-31,2019-09-06,2019-09-06,1398592,0,418,1,269.95,137.63,132.32,6,Online
"1704018",2019-08-31,2019-09-06,2019-09-06,1398592,0,434,3,1797.00,826.38,970.62,6,Online
"1704019",2019-08-31,2019-09-03,2019-09-03,374334,0,1029,2,400.00,132.52,267.48,3,Online
"1704019",2019-08-31,2019-09-03,2019-09-03,374334,0,2494,4,11.76,6.00,5.76,3,Online
"1704019",2019-08-31,2019-09-03,2019-09-03,374334,0,393,4,2396.00,1101.84,1294.16,3,Online
"1704019",2019-08-31,2019-09-03,2019-09-03,374334,0,46,1,149.95,76.45,73.50,3,Online
"1704020",2019-08-31,2019-08-31,,859566,34,1585,2,45.78,15.16,30.62,0,In-Store
"1704020",2019-08-31,2019-08-31,,859566,34,2379,5,1999.95,919.70,1080.25,0,In-Store
"1704020",2019-08-31,2019-08-31,,859566,34,1682,1,8.99,4.13,4.86,0,In-Store
"1704021",2019-08-31,2019-08-31,,730054,29,804,3,68.70,35.04,33.66,0,In-Store
"1704021",2019-08-31,2019-08-31,,730054,29,73,1,47.95,22.05,25.90,0,In-Store
"1704022",2019-08-31,2019-09-02,2019-09-02,2048275,0,1915,7,22399.93,7421.54,14978.39,2,Online
"1704023",2019-08-31,2019-09-06,2019-09-06,1436124,0,404,3,3897.00,1291.14,2605.86,6,Online
"1704024",2019-08-31,2019-08-31,,318893,9,1581,2,438.00,145.12,292.88,0,In-Store
"1704024",2019-08-31,2019-08-31,,318893,9,2493,8,199.92,101.92,98.00,0,In-Store
"1704024",2019-08-31,2019-08-31,,318893,9,396,4,5196.00,1721.52,3474.48,0,In-Store
"1704024",2019-08-31,2019-08-31,,318893,9,675,1,219.00,72.56,146.44,0,In-Store
"1704024",2019-08-31,2019-08-31,,318893,9,1616,6,341.94,157.26,184.68,0,In-Store
"1704024",2019-08-31,2019-08-31,,318893,9,710,1,121.00,55.64,65.36,0,In-Store
"1704025",2019-08-31,2019-08-31,,722428,30,1721,1,70.13,32.25,37.88,0,In-Store
"1704025",2019-08-31,2019-08-31,,722428,30,1034,1,290.00,96.08,193.92,0,In-Store
"1704025",2019-08-31,2019-08-31,,722428,30,1457,1,189.00,86.91,102.09,0,In-Store
"1704026",2019-08-31,2019-08-31,,1927617,45,1154,1,998.00,330.66,667.34,0,In-Store
"1704027",2019-08-31,2019-08-31,,1047910,37,484,2,258.00,131.54,126.46,0,In-Store
"1704028",2019-08-31,2019-08-31,,1862500,65,2366,2,599.98,305.88,294.10,0,In-Store
"1704028",2019-08-31,2019-08-31,,1862500,65,1388,1,32.99,15.17,17.82,0,In-Store
"1704028",2019-08-31,2019-08-31,,1862500,65,1457,1,189.00,86.91,102.09,0,In-Store
"1704029",2019-08-31,2019-09-05,2019-09-05,1856828,0,1495,3,690.00,317.31,372.69,5,Online
"1704030",2019-08-31,2019-08-31,,1203511,56,1473,3,807.00,371.10,435.90,0,In-Store
"1704031",2019-08-31,2019-08-31,,1618221,47,1835,1,1599.00,815.22,783.78,0,In-Store
"1704031",2019-08-31,2019-08-31,,1618221,47,1669,1,6.89,3.17,3.72,0,In-Store
"1704032",2019-08-31,2019-08-31,,220756,10,1572,1,57.99,26.67,31.32,0,In-Store
"1704033",2019-08-31,2019-09-05,2019-09-05,1251782,0,55,1,296.00,98.07,197.93,5,Online
"1704033",2019-08-31,2019-09-05,2019-09-05,1251782,0,1671,1,4.99,2.54,2.45,5,Online
"1704033",2019-08-31,2019-09-05,2019-09-05,1251782,0,905,4,303.96,154.96,149.00,5,Online
"1704034",2019-08-31,2019-08-31,,350943,8,1422,1,301.00,138.42,162.58,0,In-Store
"1704035",2019-08-31,2019-08-31,,517556,22,375,4,2796.00,1285.76,1510.24,0,In-Store
"1704036",2019-08-31,2019-08-31,,7566,5,647,1,87.00,44.36,42.64,0,In-Store
"1704036",2019-08-31,2019-08-31,,7566,5,330,3,927.00,472.62,454.38,0,In-Store
"1704036",2019-08-31,2019-08-31,,7566,5,1566,8,2128.00,978.56,1149.44,0,In-Store
"1704037",2019-08-31,2019-08-31,,2079441,48,1105,3,1704.00,564.57,1139.43,0,In-Store
"1704038",2019-08-31,2019-08-31,,406901,26,53,1,296.00,98.07,197.93,0,In-Store
"1704039",2019-08-31,2019-08-31,,1031377,40,2313,4,919.96,423.04,496.92,0,In-Store
"1704041",2019-08-31,2019-08-31,,1732554,57,1149,2,864.00,440.50,423.50,0,In-Store
"1704041",2019-08-31,2019-08-31,,1732554,57,997,2,393.80,181.10,212.70,0,In-Store
"1704042",2019-08-31,2019-09-08,2019-09-08,878978,0,1627,7,125.93,57.89,68.04,8,Online
"1704044",2019-08-31,2019-08-31,,717074,29,447,1,229.90,117.21,112.69,0,In-Store
"1704045",2019-08-31,2019-08-31,,2099758,48,1278,1,14.99,7.64,7.35,0,In-Store
"1704045",2019-08-31,2019-08-31,,2099758,48,1383,2,25.98,13.24,12.74,0,In-Store
"1704047",2019-08-31,2019-08-31,,1308604,49,1600,1,57.88,26.62,31.26,0,In-Store
"1704048",2019-08-31,2019-09-05,2019-09-05,1505426,0,1,2,25.98,13.24,12.74,5,Online
"1705000",2019-09-01,2019-09-01,,1982247,57,2035,1,99.99,50.98,49.01,0,In-Store
"1705001",2019-09-01,2019-09-01,,1772324,45,66,3,77.07,39.30,37.77,0,In-Store
"1705001",2019-09-01,2019-09-01,,1772324,45,1362,3,50.97,23.43,27.54,0,In-Store
"1705002",2019-09-01,2019-09-01,,1583170,57,1590,1,22.89,7.58,15.31,0,In-Store
"1705002",2019-09-01,2019-09-01,,1583170,57,24,1,199.90,91.93,107.97,0,In-Store
"1705002",2019-09-01,2019-09-01,,1583170,57,48,2,299.90,152.90,147.00,0,In-Store
"1705003",2019-09-01,2019-09-01,,1404840,50,2177,2,1491.98,686.10,805.88,0,In-Store
"1705003",2019-09-01,2019-09-01,,1404840,50,1436,1,258.00,118.65,139.35,0,In-Store
"1705003",2019-09-01,2019-09-01,,1404840,50,77,5,189.75,87.25,102.50,0,In-Store
"1706000",2019-09-02,2019-09-02,,111492,4,1397,1,26.99,12.41,14.58,0,In-Store
"1706000",2019-09-02,2019-09-02,,111492,4,1608,1,109.99,56.08,53.91,0,In-Store
"1706000",2019-09-02,2019-09-02,,111492,4,381,1,699.00,321.44,377.56,0,In-Store
"1706001",2019-09-02,2019-09-02,,427753,23,1645,3,173.64,79.86,93.78,0,In-Store
"1706001",2019-09-02,2019-09-02,,427753,23,2509,5,20.30,10.35,9.95,0,In-Store
"1706001",2019-09-02,2019-09-02,,427753,23,1660,7,2029.93,672.56,1357.37,0,In-Store
"1706001",2019-09-02,2019-09-02,,427753,23,1592,2,35.98,16.54,19.44,0,In-Store
"1706002",2019-09-02,2019-09-02,,1878163,48,1612,1,179.99,82.77,97.22,0,In-Store
"1706002",2019-09-02,2019-09-02,,1878163,48,910,2,204.00,104.00,100.00,0,In-Store
"1706002",2019-09-02,2019-09-02,,1878163,48,67,4,102.76,52.40,50.36,0,In-Store
"1706003",2019-09-02,2019-09-05,2019-09-05,1646102,0,444,2,1838.00,608.96,1229.04,3,Online
"1706003",2019-09-02,2019-09-05,2019-09-05,1646102,0,127,3,430.20,219.33,210.87,3,Online
"1706003",2019-09-02,2019-09-05,2019-09-05,1646102,0,668,3,441.00,202.80,238.20,3,Online
"1706003",2019-09-02,2019-09-05,2019-09-05,1646102,0,350,3,1197.00,610.26,586.74,3,Online
"1706003",2019-09-02,2019-09-05,2019-09-05,1646102,0,1670,3,26.97,12.39,14.58,3,Online
"1706003",2019-09-02,2019-09-05,2019-09-05,1646102,0,58,7,1092.00,556.71,535.29,3,Online
"1706003",2019-09-02,2019-09-05,2019-09-05,1646102,0,458,2,459.80,234.42,225.38,3,Online
"1706004",2019-09-02,2019-09-02,,1287333,64,19,1,109.95,50.56,59.39,0,In-Store
